created_at,entry_id,field1,field2,field3
2023-02-06 17:47:47 UTC,921,24.15365,22,23
2023-02-06 17:48:18 UTC,922,24.12109,22,23
2023-02-06 17:48:33 UTC,923,24.08854,22,23
2023-02-06 17:49:03 UTC,924,24.12109,22,23
2023-02-06 17:49:19 UTC,925,24.08854,22,23
2023-02-06 17:49:50 UTC,926,24.08854,22,24
2023-02-06 17:50:20 UTC,927,24.15365,22,24
2023-02-06 17:50:35 UTC,928,24.15365,22,24
2023-02-06 17:50:50 UTC,929,24.18620,22,23
2023-02-06 17:51:06 UTC,930,24.05599,22,23
2023-02-06 17:51:22 UTC,931,24.08854,22,24
2023-02-06 17:51:38 UTC,932,24.15365,22,24
2023-02-06 17:51:53 UTC,933,23.99088,22,23
2023-02-06 17:52:23 UTC,934,24.02344,22,23
2023-02-06 17:52:38 UTC,935,24.12109,22,23
2023-02-06 17:52:54 UTC,936,24.05599,22,23
2023-02-06 17:53:25 UTC,937,24.12109,22,23
2023-02-06 17:53:54 UTC,938,24.21875,22,23
2023-02-06 17:54:10 UTC,939,24.15365,22,23
2023-02-06 17:54:25 UTC,940,24.21875,22,23
2023-02-06 17:54:40 UTC,941,24.28385,22,23
2023-02-06 17:54:56 UTC,942,24.08854,22,23
2023-02-06 17:55:12 UTC,943,24.12109,22,23
2023-02-06 17:55:27 UTC,944,24.21875,22,23
2023-02-06 17:55:57 UTC,945,24.31641,22,23
2023-02-06 17:56:13 UTC,946,24.31641,22,23
2023-02-06 17:56:28 UTC,947,24.15365,22,23
2023-02-06 17:56:43 UTC,948,24.21875,22,23
2023-02-06 17:56:59 UTC,949,24.25130,22,23
2023-02-06 17:57:29 UTC,950,24.15365,22,23
2023-02-06 17:57:44 UTC,951,24.15365,22,23
2023-02-06 17:58:00 UTC,952,24.15365,22,23
2023-02-06 17:58:15 UTC,953,24.08854,22,23
2023-02-06 17:58:30 UTC,954,24.08854,22,23
2023-02-06 17:59:02 UTC,955,23.99088,22,23
2023-02-06 17:59:17 UTC,956,24.08854,22,23
2023-02-06 17:59:47 UTC,957,23.95833,22,23
2023-02-06 18:00:03 UTC,958,23.99088,22,23
2023-02-06 18:00:18 UTC,959,23.86068,22,23
2023-02-06 18:00:34 UTC,960,23.89323,22,23
2023-02-06 18:01:04 UTC,961,23.89323,22,23
2023-02-06 18:01:19 UTC,962,23.76302,22,23
2023-02-06 18:01:50 UTC,963,23.69792,22,23
2023-02-06 18:02:20 UTC,964,23.79557,22,23
2023-02-06 18:02:52 UTC,965,23.73047,22,23
2023-02-06 18:03:07 UTC,966,23.66537,22,23
2023-02-06 18:03:22 UTC,967,23.63281,22,23
2023-02-06 18:03:38 UTC,968,23.63281,22,23
2023-02-06 18:03:53 UTC,969,23.73047,22,23
2023-02-06 18:04:09 UTC,970,23.73047,22,23
2023-02-06 18:04:39 UTC,971,23.66537,22,23
2023-02-06 18:04:56 UTC,972,23.63281,22,23
2023-02-06 18:05:24 UTC,973,23.92578,22,23
2023-02-06 18:05:40 UTC,974,23.95833,22,23
2023-02-06 18:05:55 UTC,975,23.92578,22,23
2023-02-06 18:06:10 UTC,976,23.95833,22,23
2023-02-06 18:06:25 UTC,977,24.02344,22,23
