created_at,entry_id,field1,field2,field3
2022-12-07 10:00:19 UTC,688,21.67969,20,20
2023-01-21 19:57:43 UTC,689,24.83724,23,24
2023-01-21 19:57:58 UTC,690,24.93490,23,24
2023-01-21 19:58:14 UTC,691,25.06510,23,24
2023-01-21 19:58:29 UTC,692,24.96745,23,24
2023-01-21 19:58:44 UTC,693,25.03255,23,24
2023-01-21 19:58:59 UTC,694,24.93490,23,24
2023-01-21 19:59:15 UTC,695,24.90234,23,24
2023-01-21 19:59:31 UTC,696,24.80469,23,24
2023-01-21 19:59:46 UTC,697,24.77213,23,24
2023-01-21 20:00:01 UTC,698,24.60938,23,24
2023-01-21 20:00:17 UTC,699,24.64193,23,24
2023-01-21 20:00:32 UTC,700,24.64193,23,24
2023-01-21 20:00:47 UTC,701,24.54427,23,24
2023-01-21 20:01:02 UTC,702,24.44662,23,23
2023-01-21 20:01:18 UTC,703,24.38151,23,23
2023-01-21 20:01:48 UTC,704,24.34896,23,24
2023-01-21 20:02:03 UTC,705,24.38151,23,24
2023-01-21 20:02:19 UTC,706,24.44662,23,24
2023-01-21 20:02:34 UTC,707,24.41406,23,24
2023-01-21 20:02:49 UTC,708,24.41406,23,23
2023-01-21 20:03:04 UTC,709,24.41406,23,24
2023-01-21 20:03:20 UTC,710,24.38151,23,24
2023-01-21 20:03:36 UTC,711,24.38151,22,23
2023-01-21 20:04:06 UTC,712,24.31641,22,24
2023-01-21 20:04:21 UTC,713,24.21875,22,23
2023-01-21 20:04:37 UTC,714,24.21875,22,24
2023-01-21 20:04:52 UTC,715,24.28385,22,23
2023-01-21 20:05:22 UTC,716,24.31641,22,23
2023-01-21 20:05:38 UTC,717,24.31641,22,23
2023-01-21 20:05:53 UTC,718,24.28385,22,23
2023-01-21 20:06:23 UTC,719,24.28385,22,23
2023-01-21 20:06:39 UTC,720,24.38151,22,23
2023-01-21 20:06:55 UTC,721,24.28385,22,23
2023-01-21 20:07:10 UTC,722,24.25130,22,23
2023-01-21 20:07:25 UTC,723,24.28385,22,23
2023-01-21 20:07:40 UTC,724,24.18620,22,23
2023-01-21 20:07:56 UTC,725,24.31641,22,23
2023-01-21 20:08:26 UTC,726,24.21875,22,23
2023-01-21 20:08:41 UTC,727,24.18620,22,23
2023-01-21 20:08:57 UTC,728,24.25130,22,23
2023-01-21 20:09:12 UTC,729,24.28385,22,23
2023-01-21 20:09:42 UTC,730,24.28385,22,23
2023-01-21 20:09:58 UTC,731,24.15365,22,23
2023-01-21 20:10:13 UTC,732,24.15365,22,23
2023-01-21 20:10:28 UTC,733,24.21875,22,23
2023-01-21 20:10:43 UTC,734,24.18620,22,23
2023-01-21 20:11:00 UTC,735,24.12109,22,23
2023-01-21 20:16:21 UTC,736,24.21875,22,23
2023-01-21 20:16:36 UTC,737,24.21875,22,23
2023-01-21 20:16:52 UTC,738,24.15365,22,23
2023-01-21 20:17:07 UTC,739,24.21875,22,23
2023-01-21 20:17:37 UTC,740,24.15365,22,23
